URL,Header,Paragraph
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"Wicked, the untold story of the witches of Oz, stars Emmy, Grammy and Tony winning and Oscar®-nominated powerhouse Cynthia Erivo (Harriet, Broadway’sThe Color Purple) as Elphaba, a young woman misunderstood because of her green skin who has yet to discover her true power, and Grammy-winning, multi-platinum recording artist and global superstar Ariana Grande as Glinda, a popular young woman gilded by privilege who has yet to discover her true heart."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"The two meet as students at Shiz University in the fantastical Land of Oz and forge an unlikely but profound friendship. Following an encounter with The Wonderful Wizard of Oz, their friendship reaches a crossroads and their lives take very different paths. Their extraordinary adventures in Oz will ultimately see them fulfill their destinies as Glinda the Good and the Wicked Witch of the West."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"The film also stars Oscar®winner Michelle Yeoh as Shiz University’s regal headmistress Madame Morrible; Olivier Award winner and Emmy nominee Jonathan Bailey (Bridgerton, Fellow Travelers) as Fiyero, a roguish and carefree prince; Tony nominee Ethan Slater (Broadway’sSpongebob Squarepants, Fosse/Verdon) as Boq, an altruistic Munchkin student; Marissa Bode in her feature-film debut as Nessarose, Elphaba’s favored sister; and pop culture icon Jeff Goldblum as the legendary Wizard of Oz."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"The cast of characters includes Pfannee and ShenShen, two conniving compatriots of Glinda played by Emmy nominee Bowen Yang (Saturday Night Live) and Bronwyn James (Harlots); a new character created for the film, Miss Coddle, played by Tony nominee Keala Settle (The Greatest Showman) and four-time Emmy winner Peter Dinklage (Game of Thrones) as the voice of Dr. Dillamond."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"Wickedis produced by Marc Platt p.g.a. (La La Land,The Little Mermaid), whose films, television shows and stage productions have earned a combined 46 Oscar®nominations, 58 Emmy nominations and 36 Tony nominations, and by multiple Tony winner David Stone (Kimberly Akimbo,Next to Normal), with whom Platt produced the blockbusterWickedstage musical. The executive producers are Stephen Schwartz, David Nicksay, Jared LeBoff, Winnie Holzman and Dana Fox."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"Wickedis based on the generation-defining musical stage play withmusic and lyrics by legendary Grammy and Oscar®winning composer and lyricist Stephen Schwartz and book by Winnie Holzman, from the bestselling novel by Gregory Maguire. The screenplay is by Winnie Holzman and Winnie Holzman & Dana Fox. The film score is by John Powell & Stephen Schwartz, with music and lyrics by Stephen Schwartz."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"The Broadway stage musical is produced by Marc Platt, Universal Pictures, the Araca Group, Jon B. Platt and David Stone."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,No Specific Heading,"December 10, 2024"
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,No Specific Heading,"Samsung and Universal Pictures are helpingWickedfans “unlock the music within” throughMusic Frame WICKED Edition, a customizable wireless speaker that blends into any environment and offers spellbinding surround sound. Samsung worked in partnership with Universal Pictures to create the limited-edition product, offering an enchanting new way to enjoy every note from the film’s blockbuster soundtrack.Music Frame WICKED Editionis available on Samsung.com and for a limited time, buyers can save $150 on their purchase."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,No Specific Heading,"“Music Framerepresents an entirely new category of audio – a customizable speaker that doubles as a picture frame. Not only can you display your favorite print photos – you can also create an orchestra of sound with your favorite playlist. Music and art evoke such strong memories, and Music Frame offers a seamless way to capture both in one innovative device. This limited-timeMusic Frame WICKED Editionbeautifully brings this concept to life, helping you unlock the music within.”"
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,No Specific Heading,"—
													James Fishler, Senior Vice President, Home Entertainment & Display Division, Samsung Electronics America"
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/how-universal-destinations-experiences-are-bringing-wicked-life-globally,Discover How the 'Wicked' Movie was Brought to Life Through Universal Destinations & Experiences,"The cinematic event of 'Wicked' comes to life with inspiring experiential, retail and dining opportunities across Universal Destinations & Experiences."
https://www.nbcuniversal.com/article/how-universal-destinations-experiences-are-bringing-wicked-life-globally,Universal Orlando Resort Celebrates Wicked,"Universal Orlando Resort welcomes guests toWicked: The Experience– where they have the unique opportunity to step into the fantastical Land of Oz. This exclusive, one-of-a-kind experience whisks guests along the yellow brick road and into a variety of iconicWickedlocations from Shiz University to the Emerald City. Fanciful costumes and props created by the designers from the film are also on display as guests become immersed in spectacular scenic and theming that will recreate some of the most memorable moments of the film."
https://www.nbcuniversal.com/article/how-universal-destinations-experiences-are-bringing-wicked-life-globally,Universal Orlando Resort Celebrates Wicked,"Fantabulous-themed dining complement this excitingWickedexperience with splendiferous sweets and alcoholic and non-alcoholic drinks at Emerald City Eats, outsideWicked: The Experience. Plus, at Universal CityWalk, Voodoo Doughnuts and The Toothsome Chocolate Emporium & Savory Feast Kitchen offer limited-time savory treats. Guests must be 21+ with valid photo ID to purchase and consume alcoholic beverages."
https://www.nbcuniversal.com/article/how-universal-destinations-experiences-are-bringing-wicked-life-globally,Universal Studios Hollywood Celebrates Wicked,"Universal Studios Hollywood has transformed its popular Feature Presentation within the theme park and UNIVRS store at Universal CityWalk Hollywood into memorableWickedexperiences. Feature Presentation showcases props from the film and exclusive merchandise, plus the theme park debuted a photo op inspired by the Emerald City, while in tandem with the film’s opening, original costumes from the movie are on display within Universal Cinema, an AMC Theatre, at Universal CityWalk."
https://www.nbcuniversal.com/article/how-universal-destinations-experiences-are-bringing-wicked-life-globally,Universal Studios Hollywood Celebrates Wicked,"Guests also canrejoicifywithWicked-themed dining at Hollywood & Dine within the theme park, and The Toothsome Chocolate Emporium & Savory Feast Kitchen at Universal CityWalk shares the joy with the debut of a limited-time treat inspired by the world ofWicked."
https://www.nbcuniversal.com/article/how-universal-destinations-experiences-are-bringing-wicked-life-globally,Universal Studios Singapore Celebrates Wicked,"At Universal Studios Singapore, guests can meet with iconic characters such as Elphaba, Glinda, and even The Wizard himself. Fans can also be a part of the daily hustle and bustle of the Emerald City life with photo spots featuring a recreation of The Hot Air Cafe Float on In, The Emerald Beautification Salon and more. Guests can receive an Elphaba-or Glinda-inspired makeover, which includes face painting, hair styling, and nail services. At the Universal Studios Store, costumes of The Wizard and Madame Morrible – created by the designers from the film – will be on display. Swankified merchandise will also be available for purchase with Glinda and Elphaba-inspired pink and green designs. Guests can get a taste of this fantastical world with restaurants and carts in the park serving up food and drinks inspired by the Land of Oz."
